dateEpoch,pioneer,settler,technician,engineer,scientist,DW,RAT,OVE,COF,PWO,EXO,PT,KOM,REP,MED,HMS,SCN,ALE,SC,FIM,HSS,PDA,GIN,VG,MEA,LC,WS,WIN,NST
1722074400,1209.3000008891,2276.0000022228,4239.6250047609,15156.666685201,44166.333372576,75.283333333333,118.16666666667,89.833333333333,661.83333333333,298.33333333333,278.16666666667,438.33333333333,683.16666666667,745.83333333333,1456.6666666667,1280,1995,1160,1200,1561.6666666667,2246.6666666667,3055,1500,2445,4211.6666666667,10205,8000,10570,1925
1722160800,1231.8937508624,2356.9250021167,4276.5312547646,14659.375018507,43485.875039242,75.2375,124.375,89.6375,661.5,289.375,276.25,437.625,735.5,710.25,1455,1281.25,1996.25,1153.75,1201.25,1492.5,2245,3055,1490,2437.5,4117.5,10205,8000,10550,1925
1722247200,1211.8187508315,2371.4125021081,4271.0312547889,15051.00001847,43513.750039242,74.8375,121.375,89.4625,652.875,279,274.25,437.25,771.75,707.375,1466.25,1296.25,2005,1157.5,1208.75,1548.75,2240,3055,1488.75,2430,4133.75,10205,8000,10462.5,1925
1722333600,1239.0875008501,2418.9375021551,4323.1562548038,14980.875018567,43364.625039242,76.9875,123.875,88.925,668.25,285.25,274.75,440.25,788.625,723.125,1467.5,1335,2035,1155,1188.75,1533.75,2240,3055,1495,2462.5,4120,10205,8000,10387.5,1925
1722420000,1266.8312508326,2480.7750021555,4373.8750048019,14853.875018679,43372.625039242,75.1,132,87.7375,677.375,279.375,280,447.5,804.875,723.25,1463.75,1345,2040,1160,1182.5,1517.5,2240,3055,1495,2500,4118.75,10205,8000,10425,1925
1722506400,1232.0833341757,2482.0500021676,4515.5833381439,14773.166685345,43483.166705909,74.633333333333,130.66666666667,88.533333333333,620.16666666667,282.66666666667,272.5,447,819.66666666667,727.33333333333,1463.3333333333,1530,2043.3333333333,1221.6666666667,1185,1506.6666666667,2240,3055,1495,2500,4115,10205,8000,10566.666666667,1925
1722592800,1226.8312508363,2460.3125021532,4525.6562547162,14818.500018682,44231.500039477,75.2875,128.5,88.2375,622.875,280.625,280.625,443.375,806.375,722.5,1513.75,1533.75,1982.5,1221.25,1182.5,1508.75,2246.25,3055,1493.75,2495,4117.5,10205,8000,11250,2082.5
1722679200,1224.9000008374,2449.0625021532,4529.3750045337,14787.000018694,44427.500038799,75.75,127.25,88.9,624.5,281,274.125,443,803.75,722.5,1557.5,1540,1862.5,1217.5,1180,1500,2250,3055,1496.25,2495,4125,10201.25,7000,11412.5,2135
1722765600,1242.606250827,2462.4375021551,4661.7187554091,15049.875018645,44148.00003879,78.6125,128,88.5625,632.75,277.5,262,443.5,804,723.125,1560,1533.75,2437.5,1266.25,1192.5,1535,2242.5,3055,1487.5,2486.25,4098.75,10200,7000,11287.5,2131.25
1722852000,1244.1250008438,2480.3250021618,4671.5312555786,15041.500018604,44679.750038788,77.2375,130.5,91.35,621.75,283.125,267.875,446.25,809,725.375,1551.25,1527.5,2550,1265,1193.75,1537.5,2240,3055,1482.5,2475,4236.25,10200,7000,10875,2130
1722938400,1251.0750008479,2483.0000021607,4621.1666722397,14993.333351923,45080.500038788,78.333333333333,129.83333333333,101.68333333333,621.33333333333,284.5,267.33333333333,450,808.66666666667,725,1451.6666666667,1526.6666666667,2550,1261.6666666667,1190,1536.6666666667,2240,3055,1480,2470,4305,10200,7000,10833.333333333,2130
1723024800,1240.6750008523,2439.7750019766,4610.8437555935,15105.000018604,45144.375038786,77.9625,129.125,104.125,606.125,286,255.125,450,790,663.25,1458.75,1527.5,2568.75,1253.75,1185,1551.25,2240,3055,1488.75,2475,4310,10200,7000,10862.5,2128.75
